date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:43:53	18577/18577	U--M-Z	200	updated ('OK')	text/html	etag:%224891-51ef2c5213b88-gzip%22	https://maven.apache.org/repository/index.html	C:/Users/Martin/Documents/GitHub/Bachelor-Thesis/sources/maven.apache.org/repository/index.html	(from https://maven.apache.org/)
10:43:54	19199/19199	U--M-Z	200	updated ('OK')	text/html	etag:%224aff-51ef2c5213b88-gzip%22	https://maven.apache.org/developers/index.html	C:/Users/Martin/Documents/GitHub/Bachelor-Thesis/sources/maven.apache.org/developers/index.html	(from https://maven.apache.org/)
10:43:54	34875/34875	U--M-Z	200	updated ('OK')	text/html	etag:%22883b-51ef2c5213b88-gzip%22	https://maven.apache.org/articles.html	C:/Users/Martin/Documents/GitHub/Bachelor-Thesis/sources/maven.apache.org/articles.html	(from https://maven.apache.org/)
10:43:54	16050/16050	U--M-Z	200	updated ('OK')	text/html	etag:%223eb2-51ef2c5213b88-gzip%22	https://maven.apache.org/security.html	C:/Users/Martin/Documents/GitHub/Bachelor-Thesis/sources/maven.apache.org/security.html	(from https://maven.apache.org/)
10:43:54	18267/18267	U--M-Z	200	updated ('OK')	text/html	etag:%22475b-51ef2c5213b88-gzip%22	https://maven.apache.org/community.html	C:/Users/Martin/Documents/GitHub/Bachelor-Thesis/sources/maven.apache.org/community.html	(from https://maven.apache.org/)
10:43:54	19900/19900	U--M-Z	200	updated ('OK')	text/html	etag:%224dbc-51ef2c5213b88-gzip%22	https://maven.apache.org/guides/development/guide-helping.html	C:/Users/Martin/Documents/GitHub/Bachelor-Thesis/sources/maven.apache.org/guides/development/guide-helping.html	(from https://maven.apache.org/)
10:43:55	17857/17857	U--M-Z	200	updated ('OK')	text/html	etag:%2245c1-51ef2c5213b88-gzip%22	https://maven.apache.org/guides/mini/guide-maven-evangelism.html	C:/Users/Martin/Documents/GitHub/Bachelor-Thesis/sources/maven.apache.org/guides/mini/guide-maven-evangelism.html	(from https://maven.apache.org/)
10:43:55	21390/21390	U--M-Z	200	updated ('OK')	text/html	etag:%22538e-51ef2c5213b88-gzip%22	https://maven.apache.org/users/getting-help.html	C:/Users/Martin/Documents/GitHub/Bachelor-Thesis/sources/maven.apache.org/users/getting-help.html	(from https://maven.apache.org/)
10:43:55	17472/17472	U--M-Z	200	updated ('OK')	text/html	etag:%224440-51ef2c5213b88-gzip%22	https://maven.apache.org/issue-tracking.html	C:/Users/Martin/Documents/GitHub/Bachelor-Thesis/sources/maven.apache.org/issue-tracking.html	(from https://maven.apache.org/)
10:43:55	26338/26338	U--M-Z	200	updated ('OK')	text/html	etag:%2266e2-51ef2c5213b88-gzip%22	https://maven.apache.org/source-repository.html	C:/Users/Martin/Documents/GitHub/Bachelor-Thesis/sources/maven.apache.org/source-repository.html	(from https://maven.apache.org/)
10:43:56	40439/40439	U--M-Z	200	updated ('OK')	text/html	etag:%229df7-51ef2c5213b88-gzip%22	https://maven.apache.org/team-list.html	C:/Users/Martin/Documents/GitHub/Bachelor-Thesis/sources/maven.apache.org/team-list.html	(from https://maven.apache.org/)
10:43:56	17619/17619	U--M-Z	200	updated ('OK')	text/html	etag:%2244d3-51ef2c5213b88-gzip%22	https://maven.apache.org/project-info.html	C:/Users/Martin/Documents/GitHub/Bachelor-Thesis/sources/maven.apache.org/project-info.html	(from https://maven.apache.org/)
10:43:56	4643/4643	U-----	200	untouched ('OK')	text/plain	date:Fri,%2029%20May%202015%2020:42:14%20GMT	https://en.wikibooks.org/robots.txt		(from )
10:43:56	21836/21836	U--M-Z	200	updated ('OK')	text/html	etag:%22554c-51ef2c5213b88-gzip%22	https://maven.apache.org/mail-lists.html	C:/Users/Martin/Documents/GitHub/Bachelor-Thesis/sources/maven.apache.org/mail-lists.html	(from https://maven.apache.org/)
10:43:56	16833/16833	U--M-Z	200	updated ('OK')	text/html	etag:%2241c1-51ef2c5213b88-gzip%22	https://maven.apache.org/integration.html	C:/Users/Martin/Documents/GitHub/Bachelor-Thesis/sources/maven.apache.org/integration.html	(from https://maven.apache.org/)
10:43:56	730/730	U-----	200	untouched ('OK')	text/plain	date:Wed,%2009%20Sep%202015%2008:11:17%20GMT	http://stackoverflow.com/robots.txt		(from )
10:43:56	15384/15384	U--M-Z	200	updated ('OK')	text/html	etag:%223c18-4f9f2c0798b9c;51effd20c9bca-gzip%22	https://maven.apache.org/ant-tasks/index.html	C:/Users/Martin/Documents/GitHub/Bachelor-Thesis/sources/maven.apache.org/ant-tasks/index.html	(from https://maven.apache.org/)
10:43:56	11398/11398	U-----	200	untouched ('')	image/png	etag:%222c86-512756ff79ccc%22	https://maven.apache.org/images/maven-logo-black-on-white.png	C:/Users/Martin/Documents/GitHub/Bachelor-Thesis/sources/maven.apache.org/images/maven-logo-black-on-white.png	(from https://maven.apache.org/)
10:43:56	27548/27548	U--M-Z	200	updated ('OK')	text/html	etag:%226b9c-51ce6d55430fd;51effd20c9bca-gzip%22	https://maven.apache.org/archetype/index.html	C:/Users/Martin/Documents/GitHub/Bachelor-Thesis/sources/maven.apache.org/archetype/index.html	(from https://maven.apache.org/)
10:43:57	16257/16257	U--M-Z	200	updated ('OK')	text/html	etag:%223f81-51275c48f409d-gzip%22	https://maven.apache.org/doxia/index.html	C:/Users/Martin/Documents/GitHub/Bachelor-Thesis/sources/maven.apache.org/doxia/index.html	(from https://maven.apache.org/)
10:43:57	11641/11641	U--M-Z	200	updated ('OK')	text/html	etag:%222d79-506dbf9eec8eb;51effd20c9bca-gzip%22	https://maven.apache.org/jxr/index.html	C:/Users/Martin/Documents/GitHub/Bachelor-Thesis/sources/maven.apache.org/jxr/index.html	(from https://maven.apache.org/)
10:43:57	22250/22250	U--M-Z	200	updated ('OK')	text/html	etag:%2256ea-51543301a0adf;51effd20c9bca-gzip%22	http://maven.apache.org/ref/3.3.3/	C:/Users/Martin/Documents/GitHub/Bachelor-Thesis/sources/maven.apache.org/ref/3.3.3/index.html	(from https://maven.apache.org/)
10:43:58	0/-1	---M--	302	error ('Found')	text/html		http://hibernate.org/ogm/.	C:/Users/Martin/Documents/GitHub/Bachelor-Thesis/sources/hibernate.org/ogm/.171.delayed	(from http://hibernate.org/ogm/)
10:43:58	11104/11104	U--M-Z	200	updated ('OK')	text/html	etag:%222b60-50a737a6502a4;51effd20c9bca-gzip%22	https://maven.apache.org/plugin-testing/index.html	C:/Users/Martin/Documents/GitHub/Bachelor-Thesis/sources/maven.apache.org/plugin-testing/index.html	(from https://maven.apache.org/)
10:43:58	19742/19742	U--M-Z	200	updated ('OK')	text/html	etag:%224d1e-51ef2c5213b88-gzip%22	https://maven.apache.org/pom/index.html	C:/Users/Martin/Documents/GitHub/Bachelor-Thesis/sources/maven.apache.org/pom/index.html	(from https://maven.apache.org/)
10:43:58	20368/20368	U--M-Z	200	updated ('OK')	text/html	etag:%224f90-50bdb24ba2cf3;51effd20c9bca-gzip%22	https://maven.apache.org/plugin-tools/index.html	C:/Users/Martin/Documents/GitHub/Bachelor-Thesis/sources/maven.apache.org/plugin-tools/index.html	(from https://maven.apache.org/)
10:43:58	178/178	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2009%20Sep%202015%2008:44:03%20GMT	http://hibernate.org/ogm/downloads	C:/Users/Martin/Documents/GitHub/Bachelor-Thesis/sources/hibernate.org/ogm/downloads.173.delayed	(from http://hibernate.org/ogm/)
10:43:58	19871/19871	U--M-Z	200	updated ('OK')	text/html	etag:%224d9f-51ef2c5213b88-gzip%22	https://maven.apache.org/apache-resource-bundles/index.html	C:/Users/Martin/Documents/GitHub/Bachelor-Thesis/sources/maven.apache.org/apache-resource-bundles/index.html	(from https://maven.apache.org/)
10:43:58	178/178	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2009%20Sep%202015%2008:44:03%20GMT	http://hibernate.org/ogm/documentation	C:/Users/Martin/Documents/GitHub/Bachelor-Thesis/sources/hibernate.org/ogm/documentation.174.delayed	(from http://hibernate.org/ogm/)
10:43:59	178/178	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2009%20Sep%202015%2008:44:03%20GMT	http://hibernate.org/ogm/support	C:/Users/Martin/Documents/GitHub/Bachelor-Thesis/sources/hibernate.org/ogm/support.175.delayed	(from http://hibernate.org/ogm/)
10:43:59	17046/17046	U--M-Z	200	updated ('OK')	text/html	etag:%224296-51261942506b7;51effd20c9bca-gzip%22	https://maven.apache.org/scm/index.html	C:/Users/Martin/Documents/GitHub/Bachelor-Thesis/sources/maven.apache.org/scm/index.html	(from https://maven.apache.org/)
10:43:59	27912/27912	U--M-Z	200	updated ('OK')	text/html	etag:%226d08-51ef2c5213b88-gzip%22	https://maven.apache.org/shared/index.html	C:/Users/Martin/Documents/GitHub/Bachelor-Thesis/sources/maven.apache.org/shared/index.html	(from https://maven.apache.org/)
10:43:59	178/178	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2009%20Sep%202015%2008:44:04%20GMT	http://hibernate.org/ogm/faq	C:/Users/Martin/Documents/GitHub/Bachelor-Thesis/sources/hibernate.org/ogm/faq.176.delayed	(from http://hibernate.org/ogm/)
10:43:59	178/178	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2009%20Sep%202015%2008:44:04%20GMT	http://hibernate.org/ogm/roadmap	C:/Users/Martin/Documents/GitHub/Bachelor-Thesis/sources/hibernate.org/ogm/roadmap.177.delayed	(from http://hibernate.org/ogm/)
10:43:59	18014/18014	U--M-Z	200	updated ('OK')	text/html	etag:%22465e-51ef2c5213b88-gzip%22	https://maven.apache.org/skins/index.html	C:/Users/Martin/Documents/GitHub/Bachelor-Thesis/sources/maven.apache.org/skins/index.html	(from https://maven.apache.org/)
10:44:00	178/178	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2009%20Sep%202015%2008:44:04%20GMT	http://hibernate.org/ogm/contribute	C:/Users/Martin/Documents/GitHub/Bachelor-Thesis/sources/hibernate.org/ogm/contribute.178.delayed	(from http://hibernate.org/ogm/)
10:44:00	30652/30652	U--M-Z	200	updated ('OK')	text/html	etag:%2277bc-50ad6b148ae4d;51effd20c9bca-gzip%22	https://maven.apache.org/surefire/index.html	C:/Users/Martin/Documents/GitHub/Bachelor-Thesis/sources/maven.apache.org/surefire/index.html	(from https://maven.apache.org/)
10:44:00	16871/16871	U--M-Z	200	updated ('OK')	text/html	etag:%2241e7-516c4b863c0d0;51effd20c9bca-gzip%22	https://maven.apache.org/wagon/index.html	C:/Users/Martin/Documents/GitHub/Bachelor-Thesis/sources/maven.apache.org/wagon/index.html	(from https://maven.apache.org/)
10:44:00	178/178	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2009%20Sep%202015%2008:44:05%20GMT	http://hibernate.org/ogm/documentation/getting-started	C:/Users/Martin/Documents/GitHub/Bachelor-Thesis/sources/hibernate.org/ogm/documentation/getting-started.17a.delayed	(from http://hibernate.org/ogm/)
10:44:00	0/-1	---M--	302	error ('')			http://hibernate.org/ogm/.	C:/Users/Martin/Documents/GitHub/Bachelor-Thesis/sources/hibernate.org/ogm/.17b.delayed	(from http://hibernate.org/ogm/)
10:44:01	1065/1065	U-----	200	untouched ('OK')	text/plain	etag:%227c3e8-dfb-4f45989dbe940%22	http://www.eclipse.org/robots.txt		(from )
10:44:01	39249/39249	U--MC-	200	updated ('OK')	application/javascript	date:Wed,%2009%20Sep%202015%2008:44:05%20GMT	https://apis.google.com/js/plusone.js	C:/Users/Martin/Documents/GitHub/Bachelor-Thesis/sources/apis.google.com/js/plusone.js	(from https://maven.apache.org/)
10:44:01	12594/12594	U--M-Z	200	updated ('OK')	text/html	etag:%223132-4daec9aabd99a;5128a2bcba18f-gzip%22	https://maven.apache.org/archives/maven-1.x/index.html	C:/Users/Martin/Documents/GitHub/Bachelor-Thesis/sources/maven.apache.org/archives/maven-1.x/index.html	(from https://maven.apache.org/)
10:44:01	3330/3330	U-----	200	untouched ('')	image/png	etag:%22d02-512756feacb9f%22	https://maven.apache.org/images/logos/maven-feather.png	C:/Users/Martin/Documents/GitHub/Bachelor-Thesis/sources/maven.apache.org/images/logos/maven-feather.png	(from https://maven.apache.org/)
10:44:03	0/0	---M--	302	error ('Found')	text/html		http://jcp.org/en/jsr/detail?id=235	C:/Users/Martin/Documents/GitHub/Bachelor-Thesis/sources/jcp.org/en/jsr/detail.1801e74.delayed	(from http://www.eclipse.org/eclipselink/)
10:44:03	22884/22884	U-----	200	untouched ('OK')	text/css	date:Fri,%2021%20Sep%202012%2009:27:59%20GMT	http://www.oracle.com/ocom/fragments/externalnavtabstop/receiver.css	C:/Users/Martin/Documents/GitHub/Bachelor-Thesis/sources/www.oracle.com/ocom/fragments/externalnavtabstop/receiver.css	(from http://www.oracle.com/technetwork/java/javase/jdbc/index.html)
10:44:03	1070/1070	U-----	200	untouched ('OK')	text/css	date:Fri,%2021%20Sep%202012%2009:27:59%20GMT	http://www.oracle.com/ocom/fragments/externalnavtabstop/subtabs.css	C:/Users/Martin/Documents/GitHub/Bachelor-Thesis/sources/www.oracle.com/ocom/fragments/externalnavtabstop/subtabs.css	(from http://www.oracle.com/technetwork/java/javase/jdbc/index.html)
10:44:03	17410/17410	U--M-Z	200	updated ('OK')	text/html	etag:%224402-51ef2c5213b88-gzip%22	https://maven.apache.org/archives/maven-2.x/index.html	C:/Users/Martin/Documents/GitHub/Bachelor-Thesis/sources/maven.apache.org/archives/maven-2.x/index.html	(from https://maven.apache.org/)
10:44:03	104483/104483	U-----	200	untouched ('')	application/javascript	date:Fri,%2021%20Sep%202012%2009:27:59%20GMT	http://www.oracle.com/ocom/fragments/externalnavtabstop/receiver.js	C:/Users/Martin/Documents/GitHub/Bachelor-Thesis/sources/www.oracle.com/ocom/fragments/externalnavtabstop/receiver.js	(from http://www.oracle.com/technetwork/java/javase/jdbc/index.html)
10:44:03	269932/269932	U-----	200	untouched ('OK')	text/css	date:Wed,%2009%20Sep%202015%2008:18:37%20GMT	http://www.oracle.com/us/assets/ocom-mosaic.css	C:/Users/Martin/Documents/GitHub/Bachelor-Thesis/sources/www.oracle.com/us/assets/ocom-mosaic.css	(from http://www.oracle.com/technetwork/java/javase/jdbc/index.html)
10:44:03	34107/34107	U-----	200	untouched ('OK')	text/css	date:Wed,%2009%20Sep%202015%2008:18:38%20GMT	http://www.oracle.com/us/assets/master-mosaic.css	C:/Users/Martin/Documents/GitHub/Bachelor-Thesis/sources/www.oracle.com/us/assets/master-mosaic.css	(from http://www.oracle.com/technetwork/java/javase/jdbc/index.html)
10:44:03	100608/100608	U-----	200	untouched ('')	Application/js	date:Wed,%2009%20Sep%202015%2008:18:39%20GMT	http://www.oracle.com/us/assets/jquery.js	C:/Users/Martin/Documents/GitHub/Bachelor-Thesis/sources/www.oracle.com/us/assets/jquery.js	(from http://www.oracle.com/technetwork/java/javase/jdbc/index.html)
10:44:03	351764/351764	U-----	200	untouched ('')	Application/js	date:Wed,%2009%20Sep%202015%2008:18:40%20GMT	http://www.oracle.com/us/assets/oraclelib-mosaic.js	C:/Users/Martin/Documents/GitHub/Bachelor-Thesis/sources/www.oracle.com/us/assets/oraclelib-mosaic.js	(from http://www.oracle.com/technetwork/java/javase/jdbc/index.html)
10:44:03	50/50	U-----	200	untouched ('')	image/gif	date:Wed,%2009%20Sep%202015%2008:18:40%20GMT	http://www.oracleimg.com/us/assets/rightarrow-066625.gif	C:/Users/Martin/Documents/GitHub/Bachelor-Thesis/sources/www.oracleimg.com/us/assets/rightarrow-066625.gif	(from http://www.oracle.com/technetwork/java/javase/jdbc/index.html)
10:44:04	159/159	U-----	200	untouched ('')	image/gif	date:Sat,%2023%20Jan%202010%2005:56:27%20GMT	http://www.oracle.com/ocom/groups/systemobject/@mktg_admin/@ocom_admin/documents/digitalasset/email.gif	C:/Users/Martin/Documents/GitHub/Bachelor-Thesis/sources/www.oracle.com/ocom/groups/systemobject/@mktg_admin/@ocom_admin/documents/digitalasset/email.gif	(from http://www.oracle.com/technetwork/java/javase/jdbc/index.html)
10:44:04	174/174	U-----	200	untouched ('')	image/gif	etag:%22473fbc-ae-4b16c50fda4b8%22	http://www.oracle.com/ocom/groups/systemobject/@mktg_admin/@ocom_admin/documents/digitalasset/print_icon.gif	C:/Users/Martin/Documents/GitHub/Bachelor-Thesis/sources/www.oracle.com/ocom/groups/systemobject/@mktg_admin/@ocom_admin/documents/digitalasset/print_icon.gif	(from http://www.oracle.com/technetwork/java/javase/jdbc/index.html)
10:44:04	1282/1282	U-----	200	untouched ('')	Application/js	date:Wed,%2009%20Sep%202015%2008:18:41%20GMT	http://www.oracleimg.com/us/assets/metrics/ora_otn.js	C:/Users/Martin/Documents/GitHub/Bachelor-Thesis/sources/www.oracleimg.com/us/assets/metrics/ora_otn.js	(from http://www.oracle.com/technetwork/java/javase/jdbc/index.html)
10:44:04	265/265	---MCZ	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2009%20Sep%202015%2008:44:08%20GMT	https://jcp.org/en/jsr/summary?id=338	C:/Users/Martin/Documents/GitHub/Bachelor-Thesis/sources/jcp.org/en/jsr/summary.1a0ec01.delayed	(from https://jcp.org/en/jsr/detail?id=338)
10:44:04	208/208	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2009%20Sep%202015%2008:44:09%20GMT	http://openjpa.apache.org/robots.txt		(from )
10:44:05	109030/109030	U-----	200	untouched ('OK')	text/css	date:Wed,%2009%20Sep%202015%2008:18:47%20GMT	https://i-msdn.sec.s-msft.com/Combined.css?resources=0:ImageSprite,0:TopicResponsive,0:TopicResponsive.MediaQueries,1:CodeSnippet,1:ProgrammingSelector,1:ExpandableCollapsibleArea,0:CommunityContent,1:TopicNotInScope,1:FeedViewerBasic,1:ImageSprite,2:Header,2:HeaderFooterSprite,2:Header.MediaQueries,3:Banner.MediaQueries,4:LinkList,5:SkinnyRating,0:Breadcrumbs,0:Breadcrumbs.MediaQueries,0:ResponsiveToc,0:ResponsiveToc.MediaQueries,1:VersionSelector,0:LibraryMemberFilter,2:Footer,2:Footer.MediaQueries,4:FooterSock,4:FooterSock.MediaQueries,0:BaseResponsive,5:MsdnResponsive;/Areas/Library/Content:0,/Areas/Epx/Content/Css:1,/Areas/Centers/Themes/StandardDevCenter/Content:2,/Areas/Epx/Shared/Content:3,/Areas/Epx/Themes/Base/Content:4,/Areas/Library/Themes/Msdn/Content:5&amp;v=A839060B4E9C1BADE35FE20ACFFF3015	C:/Users/Martin/Documents/GitHub/Bachelor-Thesis/sources/i-msdn.sec.s-msft.com/Combinedcc92.css	(from https://msdn.microsoft.com/en-us/library/5ybdbtte(v=vs.71).aspx)
10:44:05	999/999	U-----	200	untouched ('')	image/jpeg	etag:%22dda9cf2dbdbd01:0%22	https://i-msdn.sec.s-msft.com/Areas/Centers/Themes/StandardDevCenter/Content/Images/profile.jpg?v=635757106908430861	C:/Users/Martin/Documents/GitHub/Bachelor-Thesis/sources/i-msdn.sec.s-msft.com/Areas/Centers/Themes/StandardDevCenter/Content/Images/profile9728.jpg	(from https://msdn.microsoft.com/en-us/library/5ybdbtte(v=vs.71).aspx)
10:44:06	0/0	---M--	302	error ('Found')	text/html		http://jcp.org/en/jsr/detail?id=317	C:/Users/Martin/Documents/GitHub/Bachelor-Thesis/sources/jcp.org/en/jsr/detail.1a59068.delayed	(from http://openjpa.apache.org/)
10:44:06	58286/58286	U--M-Z	200	updated ('OK')	text/html	date:Wed,%2009%20Sep%202015%2008:44:09%20GMT	https://msdn.microsoft.com/en-us/library/5ybdbtte(v=vs.90).aspx	C:/Users/Martin/Documents/GitHub/Bachelor-Thesis/sources/msdn.microsoft.com/en-us/library/5ybdbtte(v=vs.90).html	(from https://msdn.microsoft.com/en-us/library/5ybdbtte(v=vs.71).aspx)
10:44:06	49825/49825	U--M-Z	200	updated ('OK')	text/html	date:Wed,%2009%20Sep%202015%2008:44:10%20GMT	https://msdn.microsoft.com/en-us/library/aa973739(v=vs.71).aspx	C:/Users/Martin/Documents/GitHub/Bachelor-Thesis/sources/msdn.microsoft.com/en-us/library/aa973739(v=vs.71).html	(from https://msdn.microsoft.com/en-us/library/5ybdbtte(v=vs.71).aspx)
10:44:08	54212/54212	U--M-Z	200	updated ('OK')	text/html	date:Wed,%2009%20Sep%202015%2008:44:11%20GMT	https://msdn.microsoft.com/en-us/library/k1s94fta(v=vs.71).aspx	C:/Users/Martin/Documents/GitHub/Bachelor-Thesis/sources/msdn.microsoft.com/en-us/library/k1s94fta(v=vs.71).html	(from https://msdn.microsoft.com/en-us/library/5ybdbtte(v=vs.71).aspx)
10:44:08	50434/50434	U--M-Z	200	updated ('OK')	text/html	date:Wed,%2009%20Sep%202015%2008:44:11%20GMT	https://msdn.microsoft.com/en-us/library/aa984058(v=vs.71).aspx	C:/Users/Martin/Documents/GitHub/Bachelor-Thesis/sources/msdn.microsoft.com/en-us/library/aa984058(v=vs.71).html	(from https://msdn.microsoft.com/en-us/library/5ybdbtte(v=vs.71).aspx)
10:44:08	57961/57961	U--M-Z	200	updated ('OK')	text/html	date:Wed,%2009%20Sep%202015%2008:44:12%20GMT	https://msdn.microsoft.com/en-us/library/wzabh8c4(v=vs.71).aspx	C:/Users/Martin/Documents/GitHub/Bachelor-Thesis/sources/msdn.microsoft.com/en-us/library/wzabh8c4(v=vs.71).html	(from https://msdn.microsoft.com/en-us/library/5ybdbtte(v=vs.71).aspx)
10:44:09	7923/7923	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2009%20Sep%202015%2008:44:13%20GMT	http://www.oracle.com/technetwork/java/javaee/tech/ssNODELINK/otnen/http://www-content.oracle.com/content/resources/wcm/sitestudio/linkwizard/otnen_javaee_downloads	C:/Users/Martin/Documents/GitHub/Bachelor-Thesis/sources/www.oracle.com/technetwork/java/javaee/tech/ssNODELINK/otnen/http_/www-content.oracle.com/content/resources/wcm/sitestudio/linkwizard/otnen_javaee_downloads.1a8.delayed	(from http://www.oracle.com/technetwork/java/javaee/tech/index.html)
10:44:09	61084/61084	U--M-Z	200	updated ('OK')	text/html	date:Wed,%2009%20Sep%202015%2008:44:12%20GMT	https://msdn.microsoft.com/en-us/library/wxt2cwcc(v=vs.71).aspx	C:/Users/Martin/Documents/GitHub/Bachelor-Thesis/sources/msdn.microsoft.com/en-us/library/wxt2cwcc(v=vs.71).html	(from https://msdn.microsoft.com/en-us/library/5ybdbtte(v=vs.71).aspx)
10:44:09	49328/49328	U--M-Z	200	updated ('OK')	text/html	date:Wed,%2009%20Sep%202015%2008:44:13%20GMT	https://msdn.microsoft.com/en-us/library/aa984327(v=vs.71).aspx	C:/Users/Martin/Documents/GitHub/Bachelor-Thesis/sources/msdn.microsoft.com/en-us/library/aa984327(v=vs.71).html	(from https://msdn.microsoft.com/en-us/library/5ybdbtte(v=vs.71).aspx)
10:44:10	0/0	---M--	302	error ('Found')	text/html		http://jcp.org/en/jsr/detail?id=356	C:/Users/Martin/Documents/GitHub/Bachelor-Thesis/sources/jcp.org/en/jsr/detail.1a93d1c.delayed	(from http://www.oracle.com/technetwork/java/javaee/tech/index.html)
10:44:10	53046/53046	U--M-Z	200	updated ('OK')	text/html	date:Wed,%2009%20Sep%202015%2008:44:14%20GMT	https://msdn.microsoft.com/en-us/library/s4yys16a(v=vs.71).aspx	C:/Users/Martin/Documents/GitHub/Bachelor-Thesis/sources/msdn.microsoft.com/en-us/library/s4yys16a(v=vs.71).html	(from https://msdn.microsoft.com/en-us/library/5ybdbtte(v=vs.71).aspx)
10:44:10	51956/51956	U--M-Z	200	updated ('OK')	text/html	date:Wed,%2009%20Sep%202015%2008:44:14%20GMT	https://msdn.microsoft.com/en-us/library/aa984313(v=vs.71).aspx	C:/Users/Martin/Documents/GitHub/Bachelor-Thesis/sources/msdn.microsoft.com/en-us/library/aa984313(v=vs.71).html	(from https://msdn.microsoft.com/en-us/library/5ybdbtte(v=vs.71).aspx)
10:44:11	0/0	---M--	302	error ('Found')	text/html		http://jcp.org/en/jsr/detail?id=353	C:/Users/Martin/Documents/GitHub/Bachelor-Thesis/sources/jcp.org/en/jsr/detail1623	(from http://www.oracle.com/technetwork/java/javaee/tech/index.html)
10:44:11	27219/27219	U-----	200	untouched ('')	image/png	etag:%22deae5df6dbdbd01:0%22	https://i-msdn.sec.s-msft.com/Areas/Epx/Content/Images/ImageSprite.png?v=635757106971399902	C:/Users/Martin/Documents/GitHub/Bachelor-Thesis/sources/i-msdn.sec.s-msft.com/Areas/Epx/Content/Images/ImageSprite61af.png	(from https://msdn.microsoft.com/en-us/library/5ybdbtte(v=vs.71).aspx)
10:44:11	52255/52255	U--M-Z	200	updated ('OK')	text/html	date:Wed,%2009%20Sep%202015%2008:44:15%20GMT	https://msdn.microsoft.com/en-us/library/xexk8kx3(v=vs.71).aspx	C:/Users/Martin/Documents/GitHub/Bachelor-Thesis/sources/msdn.microsoft.com/en-us/library/xexk8kx3(v=vs.71).html	(from https://msdn.microsoft.com/en-us/library/5ybdbtte(v=vs.71).aspx)
10:44:12	0/0	---M--	302	error ('Found')	text/html		http://jcp.org/en/jsr/detail?id=340	C:/Users/Martin/Documents/GitHub/Bachelor-Thesis/sources/jcp.org/en/jsr/detail784c	(from http://www.oracle.com/technetwork/java/javaee/tech/index.html)
10:44:13	56100/56100	U--M-Z	200	updated ('OK')	text/html	date:Wed,%2009%20Sep%202015%2008:44:17%20GMT	https://msdn.microsoft.com/en-us/library/5ybdbtte(v=vs.80).aspx	C:/Users/Martin/Documents/GitHub/Bachelor-Thesis/sources/msdn.microsoft.com/en-us/library/5ybdbtte(v=vs.80).html	(from https://msdn.microsoft.com/en-us/library/5ybdbtte(v=vs.71).aspx)
10:44:13	50256/50256	U--M-Z	200	updated ('OK')	text/html	date:Wed,%2009%20Sep%202015%2008:44:16%20GMT	https://msdn.microsoft.com/en-us/library/aa291801(v=vs.71).aspx	C:/Users/Martin/Documents/GitHub/Bachelor-Thesis/sources/msdn.microsoft.com/en-us/library/aa291801(v=vs.71).html	(from https://msdn.microsoft.com/en-us/library/5ybdbtte(v=vs.71).aspx)
10:44:13	0/0	---M--	302	error ('Found')	text/html		http://jcp.org/en/jsr/detail?id=344	C:/Users/Martin/Documents/GitHub/Bachelor-Thesis/sources/jcp.org/en/jsr/detail.1afb9ce.delayed	(from http://www.oracle.com/technetwork/java/javaee/tech/index.html)
10:44:15	61116/61116	U--M-Z	200	updated ('OK')	text/html	date:Wed,%2009%20Sep%202015%2008:44:19%20GMT	https://msdn.microsoft.com/en-us/library/system.data.oledb.oledbdataadapter(v=vs.71).aspx	C:/Users/Martin/Documents/GitHub/Bachelor-Thesis/sources/msdn.microsoft.com/en-us/library/system.data.oledb.oledbdataadapter(v=vs.71).html	(from https://msdn.microsoft.com/en-us/library/5ybdbtte(v=vs.71).aspx)
10:44:15	61244/61244	U--M-Z	200	updated ('OK')	text/html	date:Wed,%2009%20Sep%202015%2008:44:18%20GMT	https://msdn.microsoft.com/en-us/library/system.data.oledb.oledbcommand(v=vs.71).aspx	C:/Users/Martin/Documents/GitHub/Bachelor-Thesis/sources/msdn.microsoft.com/en-us/library/system.data.oledb.oledbcommand(v=vs.71).html	(from https://msdn.microsoft.com/en-us/library/5ybdbtte(v=vs.71).aspx)
10:44:15	0/0	---M--	302	error ('Found')	text/html		http://jcp.org/en/jsr/detail?id=245	C:/Users/Martin/Documents/GitHub/Bachelor-Thesis/sources/jcp.org/en/jsr/detail.1b1ace9.delayed	(from http://www.oracle.com/technetwork/java/javaee/tech/index.html)
